startstation_name,total_trips,avg_daily_trips,peak_hour_departure_ratio,weekend_usage_ratio,id,latitude,longitude,nbDocks,early_peak_zero_days_ratio,spatial_density_index,turnover_rate,cuberoot_peak,quantile_early,sqrt_spatial,cuberoot_turnover,orig_weekend,boxcox_trips,quantile_peak,has_early_peak,log_trips,arcsine_early,log_turnover,log_spatial,avg_daily_trips_t,turnover_rate_t,early_zero_t,spatial_density_t,early_normalized,orig_early,scaled_log_trips,scaled_log_turnover,scaled_log_spatial,scaled_early_normalized,scaled_peak_hour_departure_ratio,scaled_weekend_usage_ratio,scaled_avg_daily_trips_t,scaled_turnover_rate_t,scaled_early_normalized,scaled_peak_hour_departure_ratio,scaled_weekend_usage_ratio,scaled_spatial_density_t,cluster
"Queen Street 2, Bank",24562,67.10928961748634,0.5390382885134459,0.1560531840447865,BikePoints_579,51.511246,-0.093051,36.0,0.1946564885496183,6,1.864146933819065,0.8138415742656482,0.2749231060335918,2.449489742783178,1.2307222351446958,0.1560531840447865,1.8759852607692535,0.8853904282115869,1,4.221113615269108,0.45693421625234326,1.0522705514901831,1.9459101490553132,4.221113615269108,1.0522705514901831,0.45693421625234326,1.9459101490553132,0.27293177522326845,0.1946564885496183,1.6983674423394137,1.0332297861826314,0.16725901318743908,0.27098900648577817,1.0815295410147843,-1.3887382296219946,1.6983674423394137,1.0332297861826314,0.27098900648577817,1.0815295410147843,-1.3887382296219946,0.16725901318743908,2
"Queen Victoria Street, St. Paul's",11962,32.68306010928962,0.5030183180682765,0.1566402997502081,BikePoints_136,51.511961,-0.097441,32.0,0.3091603053435114,7,1.0213456284153006,0.7952944167862501,1.2023727460462776,2.6457513110645907,1.0070651752142137,0.1566402997502081,0.36698230931637615,0.7204030226700252,1,3.5169950435985857,0.589591884590811,0.7037634423127461,2.0794415416798357,3.5169950435985857,0.7037634423127461,0.589591884590811,2.0794415416798357,1.199872969658959,0.3091603053435114,0.4263434336008031,-0.13408732915858124,0.4191565988025986,1.2151001947364137,0.5118206331345524,-1.3790820067246865,0.4263434336008031,-0.13408732915858124,1.2151001947364137,0.5118206331345524,-1.3790820067246865,0.4191565988025986,2
"Queen's Circus, Battersea Park",14883,40.66393442622951,0.4617351286858701,0.3127663200954491,BikePoints_625,51.477619,-0.149551,28.0,0.1793893129770992,3,1.4522833723653397,0.7729136412301271,-0.27820314186219997,1.7320508075688772,1.1324450079911517,0.3127663200954491,0.7905087288193252,0.43954659949622166,1,3.729635872713646,0.4373537260007616,0.897019579245349,1.3862943611198906,3.729635872713646,0.897019579245349,0.4373537260007616,1.3862943611198906,-0.27784404929639184,0.1793893129770992,0.8104893015768688,0.5132199720284835,-0.8884168326373744,-0.2899889943501274,-0.1411338375712291,1.1887042722008436,0.8104893015768688,0.5132199720284835,-0.2899889943501274,-0.1411338375712291,1.1887042722008436,-0.8884168326373744,0
"Queen's Gate (Central), South Kensington",10412,28.44808743169399,0.4262089416058394,0.1859032846715328,BikePoints_231,51.493967,-0.178732,31.0,0.183206106870229,11,0.917680239732064,0.7525595169201036,-0.11389642540194628,3.3166247903554,0.9717706842354668,0.1859032846715328,0.11236158588132424,0.2367758186397985,1,3.3826289650920756,0.4423072580088116,0.6511162470945154,2.4849066497880004,3.3826289650920756,0.6511162470945154,0.4423072580088116,2.4849066497880004,-0.11375253952545754,0.183206106870229,0.1836046610460084,-0.3104279845845266,1.184038023134269,-0.12285797115076341,-0.7030328339438748,-0.8977971382881312,0.1836046610460084,-0.3104279845845266,-0.12285797115076341,-0.7030328339438748,-0.8977971382881312,1.184038023134269,2
"Queen's Gate (North), Kensington",11292,30.852459016393443,0.5486097016440025,0.1654150598741627,BikePoints_266,51.501026,-0.180246,41.0,0.2938931297709923,8,0.7524990003998401,0.8186303238260916,1.1457728088649983,2.8284271247461903,0.9095682855009365,0.1654150598741627,0.2599063831005338,0.9080604534005038,1,3.461114585204129,0.5729569086713537,0.5610427695411901,2.1972245773362196,3.461114585204129,0.5610427695411901,0.5729569086713537,2.1972245773362196,1.1404759894280805,0.2938931297709923,0.32539270235048606,-0.6121271729725791,0.6413460160259661,1.1546029874476458,1.2329155431154926,-1.234764559848572,0.32539270235048606,-0.6121271729725791,1.1546029874476458,1.2329155431154926,-1.234764559848572,0.6413460160259661,2
"Queen's Gate (South), South Kensington",11509,31.44535519125683,0.4070536370315944,0.2603127952136034,BikePoints_187,51.492479,-0.178433,25.0,0.1755725190839694,7,1.2578142076502732,0.7411120588253071,-0.5088872830965829,2.6457513110645907,1.0794573770649227,0.2603127952136034,0.2950570164023215,0.1397984886649874,1,3.4795572955014755,0.43235884027381555,0.8143971805220618,2.0794415416798357,3.4795572955014755,0.8143971805220618,0.43235884027381555,2.0794415416798357,-0.5081890708286068,0.1755725190839694,0.35871034404935187,0.23647801296808757,0.4191565988025986,-0.5246007618407192,-1.0060022010542193,0.32600732280673317,0.35871034404935187,0.23647801296808757,-0.5246007618407192,-1.0060022010542193,0.32600732280673317,0.4191565988025986,0
"Queen's Gate, Kensington Gardens",20172,55.114754098360656,0.375057463715768,0.3729559335391081,BikePoints_350,51.501715,-0.179854,21.0,0.2137404580152671,7,2.624512099921936,0.7211616175032471,0.6161684101209807,2.6457513110645907,1.3793766175412432,0.3729559335391081,1.4293248302442887,0.04408060453400504,1,4.027398774356874,0.4806106475397544,1.2877196861231874,2.0794415416798357,4.027398774356874,1.2877196861231874,0.4806106475397544,2.0794415416798357,0.6152876382028224,0.2137404580152671,1.3484122808035746,1.8218616315934262,0.4191565988025986,0.6196864239082197,-1.5120688282840777,2.1786357595512187,1.3484122808035746,1.8218616315934262,0.6196864239082197,-1.5120688282840777,2.1786357595512187,0.4191565988025986,0
"Queensbridge Road, Haggerston",6649,18.166666666666668,0.453007173073386,0.2869229354423395,BikePoints_536,51.53385,-0.06992,35.0,0.1908396946564885,4,0.5190476190476191,0.7680126256341503,0.1745147278956481,2.0,0.803653920592685,0.2869229354423395,-0.6400766295066656,0.3879093198992443,1,2.953172659135195,0.4520961266468721,0.4180835720673759,1.6094379124341003,2.953172659135195,0.4180835720673759,0.4520961266468721,1.6094379124341003,0.17429297469511365,0.1908396946564885,-0.5922287764747473,-1.0909659501800304,-0.46747220892857283,0.17052309156768292,-0.27917931619216657,0.763661166852311,-0.5922287764747473,-1.0909659501800304,0.17052309156768292,-0.27917931619216657,0.763661166852311,-0.46747220892857283,1
"Queensdale Road, Shepherd's Bush",3587,9.800546448087433,0.4201083276912661,0.2755585646580907,BikePoints_736,51.50659,-0.216104,28.0,0.2099236641221374,6,0.3500195160031226,0.7489516182868501,0.5561831713794523,2.449489742783178,0.7047429715443767,0.2755585646580907,-1.51976427299011,0.20151133501259444,1,2.3795967298953196,0.475940104056669,0.30011904864445615,1.9459101490553132,2.3795967298953196,0.30011904864445615,0.475940104056669,1.9459101490553132,0.557247279730606,0.2099236641221374,-1.628421233516034,-1.4860856007365266,0.16725901318743908,0.5605709674665017,-0.7995230322343232,0.5767526982710472,-1.628421233516034,-1.4860856007365266,0.5605709674665017,-0.7995230322343232,0.5767526982710472,0.16725901318743908,1
"Queensway, Kensington Gardens",18292,49.978142076502735,0.4089052561098091,0.2989621694007365,BikePoints_224,51.51031,-0.187402,17.0,0.1679389312977099,4,2.939890710382514,0.7422340909294103,-1.3843645715200903,2.0,1.4325519999775742,0.2989621694007365,1.2172497332116228,0.14987405541561713,1,3.93139695411954,0.42223866263608095,1.3711529844435282,1.6094379124341003,3.93139695411954,1.3711529844435282,0.42223866263608095,1.6094379124341003,-1.380945893564284,0.1679389312977099,1.174980382913457,2.1013196815269692,-0.46747220892857283,-1.4135239059550098,-0.9767161169785631,0.9616690306202191,1.174980382913457,2.1013196815269692,-1.4135239059550098,-0.9767161169785631,0.9616690306202191,-0.46747220892857283,0
"Rainville Road, Hammersmith",6359,17.37431693989071,0.5032032615026208,0.2595612502426713,BikePoints_644,51.483732,-0.223852,36.0,0.183206106870229,2,0.4826199149969642,0.7953918727854309,-0.11389642540194628,1.4142135623730951,0.7843954749113639,0.2595612502426713,-0.7093829889800132,0.7216624685138538,1,2.9109538710686738,0.4423072580088116,0.3938107356316947,1.0986122886681096,2.9109538710686738,0.3938107356316947,0.4423072580088116,1.0986122886681096,-0.11375253952545754,0.183206106870229,-0.6684990442977521,-1.1722672971629482,-1.4311088397456777,-0.12285797115076341,0.5147457860621582,0.3136467511346469,-0.6684990442977521,-1.1722672971629482,-0.12285797115076341,0.5147457860621582,0.3136467511346469,-1.4311088397456777,1
"Ram Street, Wandsworth",12217,33.37978142076503,0.4366354759967453,0.2656631407648495,BikePoints_766,51.457529,-0.192165,25.0,0.1793893129770992,4,1.335191256830601,0.758646874371309,-0.27820314186219997,2.0,1.101153406378366,0.2656631407648495,0.40664293395114876,0.29848866498740556,1,3.5374686421906016,0.4373537260007616,0.8480937964734212,1.6094379124341003,3.5374686421906016,0.8480937964734212,0.4373537260007616,1.6094379124341003,-0.27784404929639184,0.1793893129770992,0.4633299725192901,0.34934410807283606,-0.46747220892857283,-0.2899889943501274,-0.5381218290928065,0.4140038262955171,0.4633299725192901,0.34934410807283606,-0.2899889943501274,-0.5381218290928065,0.4140038262955171,-0.46747220892857283,0
"Rampayne Street, Pimlico",12951,35.385245901639344,0.4692118226600985,0.2501894657067071,BikePoints_190,51.489975,-0.132845,21.0,0.1679389312977099,6,1.6850117096018735,0.7770631521556662,-1.3843645715200903,2.449489742783178,1.1899653285573961,0.2501894657067071,0.517692325600417,0.48614609571788414,1,3.5941633601007785,0.42223866263608095,0.9876850890693345,1.9459101490553132,3.5941633601007785,0.9876850890693345,0.42223866263608095,1.9459101490553132,-1.380945893564284,0.1679389312977099,0.565751702682308,0.8169021598566538,0.16725901318743908,-1.4135239059550098,-0.022878905488584785,0.15951011403033152,0.565751702682308,0.8169021598566538,-1.4135239059550098,-0.022878905488584785,0.15951011403033152,0.16725901318743908,0
"Ranelagh Gardens, Fulham",4207,11.494535519125684,0.4126360338573156,0.3092503022974607,BikePoints_765,51.467601,-0.206827,39.0,0.2595419847328244,3,0.2947316799775816,0.7444845969630065,0.9640664846906802,1.7320508075688772,0.6654911328262505,0.3092503022974607,-1.308231255781286,0.1712846347607053,1,2.525291390256689,0.5345485654068568,0.2583034767547436,1.3862943611198906,2.525291390256689,0.2583034767547436,0.5345485654068568,1.3862943611198906,0.9598972741532401,0.2595419847328244,-1.3652168338863089,-1.6261459652721335,-0.8884168326373744,0.9706793615754646,-0.9177083696148822,1.1308767413500087,-1.3652168338863089,-1.6261459652721335,0.9706793615754646,-0.9177083696148822,1.1308767413500087,-0.8884168326373744,1
"Rathbone Street, Fitzrovia",7851,21.450819672131143,0.4304071837745781,0.1734014553336429,BikePoints_306,51.518162,-0.135025,16.0,0.1870229007633587,11,1.3406762295081964,0.7550224011449581,0.04105204102770928,3.3166247903554,1.1026591943158803,0.1734014553336429,-0.37329785546720595,0.26448362720403024,1,3.1113271245298213,0.4472209212554022,0.8504398745902335,2.4849066497880004,3.1113271245298213,0.8504398745902335,0.4472209212554022,2.4849066497880004,0.04100037427737125,0.1870229007633587,-0.3065151407814108,0.35720224659444705,1.184038023134269,0.034761474627113625,-0.6366314479513547,-1.1034132538101642,-0.3065151407814108,0.35720224659444705,0.034761474627113625,-0.6366314479513547,-1.1034132538101642,1.184038023134269,2
"Ravenscourt Park Station, Hammersmith",10763,29.407103825136613,0.4319540499355292,0.2778103387645059,BikePoints_668,51.494223,-0.236769,26.0,0.1870229007633587,0,1.1310424548129467,0.7559258264618212,0.04105204102770928,0.0,1.041900634007959,0.2778103387645059,0.17221051715469296,0.2783375314861461,1,3.414676259572059,0.4472209212554022,0.7566112754018155,0.0,3.414676259572059,0.7566112754018155,0.4472209212554022,0.0,0.04100037427737125,0.1870229007633587,0.24149963730965163,0.042925358528537814,-3.503563695517321,0.034761474627113625,-0.6121654803144897,0.6137873619415031,0.24149963730965163,0.042925358528537814,0.034761474627113625,-0.6121654803144897,0.6137873619415031,-3.503563695517321,0
"Reardon Street, Wapping",9049,24.724043715847,0.5201903467029232,0.2841604350781781,BikePoints_488,51.506946,-0.058681,22.0,0.1641221374045801,5,1.1238201689021363,0.8042432592212604,-5.199337582605575,2.23606797749979,1.0396782069332569,0.2841604350781781,-0.13426287214779298,0.8098236775818639,1,3.2474261076898867,0.41710997605019806,0.7532164335533718,1.791759469228055,3.2474261076898867,0.7532164335533718,0.41710997605019806,1.791759469228055,-2.0642532537328497,0.1641221374045801,-0.06064579276267478,0.03155440829765644,-0.12353540830570439,-2.1094883615447615,0.7834215689105736,0.7182266485386148,-0.06064579276267478,0.03155440829765644,-2.1094883615447615,0.7834215689105736,0.7182266485386148,-0.12353540830570439,0
"Rectory Square, Stepney",6677,18.243169398907103,0.4953340798805524,0.2676371780515117,BikePoints_561,51.518369,-0.043371,22.0,0.183206106870229,5,0.8292349726775956,0.7912239106385202,-0.11389642540194628,2.23606797749979,0.9394908109470228,0.2676371780515117,-0.6334966544734656,0.672544080604534,1,2.9571561613440442,0.4423072580088116,0.6038978317298609,1.791759469228055,2.9571561613440442,0.6038978317298609,0.4423072580088116,1.791759469228055,-0.11375253952545754,0.183206106870229,-0.5850323884622886,-0.4685850578922875,-0.12353540830570439,-0.12285797115076341,0.39028308349986235,0.4464705851840727,-0.5850323884622886,-0.4685850578922875,-0.12285797115076341,0.39028308349986235,0.4464705851840727,-0.12353540830570439,1
"Red Lion Square, Holborn",6646,18.15846994535519,0.4915099507029395,0.1467956910717546,BikePoints_23,51.519435,-0.119123,16.0,0.2557251908396946,10,1.1349043715846994,0.789182485342466,0.9246197655128366,3.1622776601683795,1.0430851349483299,0.1467956910717546,-0.6407827646893846,0.6460957178841307,1,2.952744912639759,0.5301848043379311,0.7584218548506101,2.3978952727983707,2.952744912639759,0.7584218548506101,0.5301848043379311,2.3978952727983707,0.923062102341373,0.2557251908396946,-0.5930015210574642,0.04898985570408013,1.019897176896191,0.9331618814618641,0.32979884571607115,-1.540995126844094,-0.5930015210574642,0.04898985570408013,0.9331618814618641,0.32979884571607115,-1.540995126844094,1.019897176896191,2
"Red Lion Street, Holborn",15189,41.5,0.5428274926159495,0.1266065298954258,BikePoints_436,51.51824,-0.11655,36.0,0.2137404580152671,13,1.1527777777777777,0.815744107001445,0.6161684101209807,3.605551275463989,1.0485324252593813,0.1266065298954258,0.8314267563851733,0.8929471032745592,1,3.7495040759303713,0.4806106475397544,0.7667589979031912,2.639057329615259,3.7495040759303713,0.7667589979031912,0.4806106475397544,2.639057329615259,0.6152876382028224,0.2137404580152671,0.846382164681179,0.07691493821185509,1.4748324446274128,0.6196864239082197,1.1414613872737565,-1.8730438842322363,0.846382164681179,0.07691493821185509,0.6196864239082197,1.1414613872737565,-1.8730438842322363,1.4748324446274128,2
"Regency Street, Westminster",11767,32.150273224043715,0.4712703178382855,0.2365669323946578,BikePoints_267,51.49206,-0.132224,22.0,0.1755725190839694,11,1.4613760556383506,0.7781978544853042,-0.5088872830965829,3.3166247903554,1.1348034890790593,0.2365669323946578,0.33625653648631776,0.49748110831234255,1,3.5010509586505068,0.43235884027381555,0.9007205657646655,2.4849066497880004,3.5010509586505068,0.9007205657646655,0.43235884027381555,2.4849066497880004,-0.5081890708286068,0.1755725190839694,0.3975396785695915,0.5256163472927988,1.184038023134269,-0.5246007618407192,0.009679228939282858,-0.064538087835927,0.3975396785695915,0.5256163472927988,-0.5246007618407192,0.009679228939282858,-0.064538087835927,1.184038023134269,0
"Regent's Row , Haggerston",23337,63.76229508196721,0.4309353677537205,0.355181862139365,BikePoints_553,51.535678,-0.062546,24.0,0.1679389312977099,4,2.656762295081967,0.7553311225402254,-1.3843645715200903,2.0,1.385003591867197,0.355181862139365,1.7573222580438899,0.2707808564231738,1,4.1707235679894765,0.42223866263608095,1.2965781370770677,1.6094379124341003,4.1707235679894765,1.2965781370770677,0.42223866263608095,1.6094379124341003,-1.380945893564284,0.1679389312977099,1.6073354023960638,1.851532823777372,-0.46747220892857283,-1.4135239059550098,-0.6282774400441272,1.8863076994368349,1.6073354023960638,1.851532823777372,-1.4135239059550098,-0.6282774400441272,1.8863076994368349,-0.46747220892857283,0
"Richmond Way, Shepherd's Bush",8783,23.99726775956284,0.5356697603546198,0.2417232303643164,BikePoints_647,51.500353,-0.217515,27.0,0.1679389312977099,6,0.8887876947986236,0.8121427594222009,-1.3843645715200903,2.449489742783178,0.9614632253702914,0.2417232303643164,-0.18535171737857095,0.8765743073047859,1,3.218766529278169,0.42223866263608095,0.6359351919429889,1.9459101490553132,3.218766529278169,0.6359351919429889,0.42223866263608095,1.9459101490553132,-1.380945893564284,0.1679389312977099,-0.11242069728414014,-0.36127660442801285,0.16725901318743908,-1.4135239059550098,1.0282513046694788,0.0202669379199513,-0.11242069728414014,-0.36127660442801285,-1.4135239059550098,1.0282513046694788,0.0202669379199513,0.16725901318743908,0
"Rifle Place, Avondale",3685,10.068306010928962,0.5308089500860586,0.2189328743545611,BikePoints_771,51.509224,-0.216016,21.0,0.1946564885496183,7,0.4794431433775696,0.8096787579900865,0.2749231060335918,2.6457513110645907,0.7826706305195421,0.2189328743545611,-1.484725615955524,0.853904282115869,1,2.404085709801324,0.45693421625234326,0.39166576249993357,2.0794415416798357,2.404085709801324,0.39166576249993357,0.45693421625234326,2.0794415416798357,0.27293177522326845,0.1946564885496183,-1.5841807154509437,-1.179451838834312,0.4191565988025986,0.27098900648577817,0.9513704278866826,-0.3545633647052668,-1.5841807154509437,-1.179451838834312,0.27098900648577817,0.9513704278866826,-0.3545633647052668,0.4191565988025986,1
"Risinghill Street, Angel",4893,13.368852459016392,0.4412722263961933,0.2687202604557976,BikePoints_872,51.533319,-0.111781,25.0,0.2099236641221374,8,0.5347540983606557,0.7613228498597087,0.5561831713794523,2.8284271247461903,0.8116797425651305,0.2687202604557976,-1.0980263684760283,0.33249370277078083,1,2.6650628401879777,0.475940104056669,0.42837017169861324,2.1972245773362196,2.6650628401879777,0.42837017169861324,0.475940104056669,2.1972245773362196,0.557247279730606,0.2099236641221374,-1.1127129983078885,-1.0565112045177476,0.6413460160259661,0.5605709674665017,-0.46478478929140365,0.46428391399704766,-1.1127129983078885,-1.0565112045177476,0.5605709674665017,-0.46478478929140365,0.46428391399704766,0.6413460160259661,1
"River Street , Clerkenwell",7171,19.592896174863387,0.5004223686433519,0.2586585571887143,BikePoints_1,51.529163,-0.10997,19.0,0.1793893129770992,8,1.0312050618349151,0.7939239525599098,-0.27820314186219997,2.8284271247461903,1.0102953297172308,0.2586585571887143,-0.5204286241831967,0.7040302267002518,1,3.0249461704421035,0.4373537260007616,0.708629243446835,2.1972245773362196,3.0249461704421035,0.708629243446835,0.4373537260007616,2.1972245773362196,-0.27784404929639184,0.1793893129770992,-0.4625664820159381,-0.11778943223167306,0.6413460160259661,-0.2899889943501274,0.4707618678577353,0.2988002647327865,-0.4625664820159381,-0.11778943223167306,-0.2899889943501274,0.4707618678577353,0.2988002647327865,0.6413460160259661,0
"Riverlight North, Nine Elms",13827,37.778688524590166,0.5145992020311934,0.2580703663402249,BikePoints_183,51.482362,-0.136123,24.0,0.1755725190839694,2,1.5741120218579236,0.8013514666945037,-0.5088872830965829,1.4142135623730951,1.1632646889977798,0.2580703663402249,0.6446579007025309,0.778337531486146,1,3.657870830897892,0.43235884027381555,0.9455046287622677,1.0986122886681096,3.657870830897892,0.9455046287622677,0.43235884027381555,1.0986122886681096,-0.5081890708286068,0.1755725190839694,0.6808423076605016,0.6756196093640009,-1.4311088397456777,-0.5246007618407192,0.6949893773966921,0.28912635908399864,0.6808423076605016,0.6756196093640009,-0.5246007618407192,0.6949893773966921,0.28912635908399864,-1.4311088397456777,0
"Riverlight South, Nine Elms",10649,29.095628415300546,0.4977678571428571,0.2801926691729323,BikePoints_817,51.481335,-0.138212,26.0,0.1908396946564885,3,1.1190626313577132,0.7925176620465632,0.1745147278956481,1.7320508075688772,1.038209020391285,0.2801926691729323,0.15292264534516142,0.6863979848866498,1,3.404379925835077,0.4520961266468721,0.7509738358846202,1.3862943611198906,3.404379925835077,0.7509738358846202,0.4520961266468721,1.3862943611198906,0.17429297469511365,0.1908396946564885,0.22289881602417802,0.024042875325669965,-0.8884168326373744,0.17052309156768292,0.4287768570647793,0.6529692697432721,0.22289881602417802,0.024042875325669965,0.17052309156768292,0.4287768570647793,0.6529692697432721,-0.8884168326373744,0
"Rochester Row, Westminster",7895,21.57103825136612,0.5086396481306943,0.1852026390197926,BikePoints_118,51.495827,-0.135478,13.0,0.1793893129770992,13,1.6593106347204707,0.7982459737854364,-0.27820314186219997,3.605551275463989,1.1838842208967184,0.1852026390197926,-0.3640867630856448,0.7481108312342569,1,3.1166675911611392,0.4373537260007616,0.9780669293263606,2.639057329615259,3.1166675911611392,0.9780669293263606,0.4373537260007616,2.639057329615259,-0.27784404929639184,0.1793893129770992,-0.2968673313836457,0.7846863393169845,1.4748324446274128,-0.2899889943501274,0.6007302510802233,-0.9093205748488595,-0.2968673313836457,0.7846863393169845,-0.2899889943501274,0.6007302510802233,-0.9093205748488595,1.4748324446274128,2
"Rodney Road , Walworth",7704,21.049180327868854,0.484360038301947,0.2863070539419087,BikePoints_223,51.491484,-0.09022,24.0,0.1641221374045801,4,0.8770491803278689,0.7853370769261965,-5.199337582605575,2.0,0.9572116646929096,0.2863070539419087,-0.4043330701345872,0.5969773299748111,1,3.093275427862628,0.41710997605019806,0.6297009588209831,1.6094379124341003,3.093275427862628,0.6297009588209831,0.41710997605019806,1.6094379124341003,-2.0642532537328497,0.1641221374045801,-0.3391263975824614,-0.38215803505799545,-0.46747220892857283,-2.1094883615447615,0.21671244572556175,0.7535318363105269,-0.3391263975824614,-0.38215803505799545,-2.1094883615447615,0.21671244572556175,0.7535318363105269,-0.46747220892857283,0
"Roscoe Street, St. Luke's",8368,22.863387978142075,0.4645543981481481,0.2248263888888889,BikePoints_52,51.522954,-0.094934,18.0,0.1870229007633587,8,1.270188221007893,0.7744835397215786,0.04105204102770928,2.8284271247461903,1.0829856290285205,0.2248263888888889,-0.26724328032135847,0.4534005037783375,1,3.17234540064414,0.4472209212554022,0.8198627447994733,2.1972245773362196,3.17234540064414,0.8198627447994733,0.4472209212554022,2.1972245773362196,0.04100037427737125,0.1870229007633587,-0.19628269512228075,0.25478480372790446,0.6413460160259661,0.034761474627113625,-0.09654293684243938,-0.2576334248885027,-0.19628269512228075,0.25478480372790446,0.034761474627113625,-0.09654293684243938,-0.2576334248885027,0.6413460160259661,0
"Rotherhithe Roundabout, Rotherhithe",8654,23.6448087431694,0.4878224528029976,0.3272805879809771,BikePoints_411,51.499169,-0.055846,19.0,0.1793893129770992,1,1.2444636180615474,0.7872039449784825,-0.27820314186219997,1.0,1.0756246214754468,0.3272805879809771,-0.2105145624188136,0.6221662468513853,1,3.204566279655303,0.4373537260007616,0.8084665697351404,0.6931471805599453,3.204566279655303,0.8084665697351404,0.4373537260007616,0.6931471805599453,-0.27784404929639184,0.1793893129770992,-0.13807413006821218,0.21661355886171285,-2.195990264077347,-0.2899889943501274,0.2714756329143154,1.4274187276304657,-0.13807413006821218,0.21661355886171285,-0.2899889943501274,0.2714756329143154,1.4274187276304657,-2.195990264077347,0
"Royal Avenue 1, Chelsea",5196,14.19672131147541,0.4194995278564684,0.2913125590179414,BikePoints_250,51.489932,-0.162727,10.0,0.3167938931297709,6,1.4196721311475409,0.748589662396654,1.2089026397721567,2.449489742783178,1.1239043505387145,0.2913125590179414,-1.0116664982746526,0.20025188916876574,1,2.721079701392544,0.597823102871954,0.8836320479930608,1.9459101490553132,2.721079701392544,0.8836320479930608,0.597823102871954,1.9459101490553132,1.2063749352626325,0.3167938931297709,-1.0115158488315799,0.46837872216174137,0.16725901318743908,1.2217225980872393,-0.8091520986858974,0.8358567890948668,-1.0115158488315799,0.46837872216174137,1.2217225980872393,-0.8091520986858974,0.8358567890948668,0.16725901318743908,1
"Royal Avenue 2, Chelsea",9140,24.97267759562841,0.4037072372904456,0.2690472945345509,BikePoints_280,51.490083,-0.162418,10.0,0.2213740458015267,6,2.497267759562841,0.7390755666663811,0.7004806199061291,2.449489742783178,1.3567141986296376,0.2690472945345509,-0.11702415833394866,0.1234256926952141,1,3.2570451237725884,0.4898619002971365,1.2519820235122965,1.9459101490553132,3.2570451237725884,1.2519820235122965,0.4898619002971365,1.9459101490553132,0.6994405887586332,0.2213740458015267,-0.04326857834179919,1.7021590943153613,0.16725901318743908,0.7053981633594063,-1.0589304438678182,0.4696626049949146,-0.04326857834179919,1.7021590943153613,0.7053981633594063,-1.0589304438678182,0.4696626049949146,0.16725901318743908,0
"Royal College Street, Camden Town",10259,28.030054644808743,0.4266028926090423,0.1912082906274911,BikePoints_362,51.536264,-0.133952,57.0,0.1679389312977099,4,0.4917553446457674,0.7527913126821529,-1.3843645715200903,2.0,0.7893138006773155,0.1912082906274911,0.08583568521463891,0.23929471032745592,1,3.3683316603912514,0.42223866263608095,0.39995351021622855,1.6094379124341003,3.3683316603912514,0.39995351021622855,0.42223866263608095,1.6094379124341003,-1.380945893564284,0.1679389312977099,0.15777589360339975,-1.1516922049499554,-0.46747220892857283,-1.4135239059550098,-0.6968019183429117,-0.8105463297860932,0.15777589360339975,-1.1516922049499554,-1.4135239059550098,-0.6968019183429117,-0.8105463297860932,-0.46747220892857283,0
"Royal London Hospital, Whitechapel",25815,70.5327868852459,0.4015532863512153,0.2134809914185723,BikePoints_282,51.518675,-0.06111,42.0,0.1679389312977099,5,1.6793520686963308,0.7377587938505571,-1.3843645715200903,2.23606797749979,1.188631543397289,0.2134809914185723,1.9931915115423104,0.11083123425692695,1,4.270155902430055,0.42223866263608095,0.98557499988098,1.791759469228055,4.270155902430055,0.98557499988098,0.42223866263608095,1.791759469228055,-1.380945893564284,0.1679389312977099,1.7869646889141968,0.8098344612083355,-0.12353540830570439,-1.4135239059550098,-1.0929983518102877,-0.44422984160888446,1.7869646889141968,0.8098344612083355,-1.4135239059550098,-1.0929983518102877,-0.44422984160888446,-0.12353540830570439,0
"Russell Gardens, Olympia",5824,15.912568306010929,0.4991107158737216,0.2363272565584704,BikePoints_515,51.500088,-0.211316,24.0,0.1870229007633587,5,0.663023679417122,0.7932296965537338,0.04105204102770928,2.23606797749979,0.8719863362584883,0.2363272565584704,-0.8432166063437462,0.6964735516372795,1,2.8280570322772753,0.4472209212554022,0.5086374390854378,1.791759469228055,2.8280570322772753,0.5086374390854378,0.4472209212554022,1.791759469228055,0.04100037427737125,0.1870229007633587,-0.8182561639559089,-0.787657707544734,-0.12353540830570439,0.034761474627113625,0.45001614659064937,-0.06848000810130671,-0.8182561639559089,-0.787657707544734,0.034761474627113625,0.45001614659064937,-0.06848000810130671,-0.12353540830570439,1
"Russell Square Station, Bloomsbury",12906,35.26229508196721,0.4131742153730501,0.2456305205788385,BikePoints_77,51.523418,-0.124121,26.0,0.183206106870229,8,1.3562421185372004,0.7448081216121881,-0.11389642540194628,2.8284271247461903,1.1069102502530943,0.2456305205788385,0.5110114338524993,0.17380352644836272,1,3.590778498468914,0.4423072580088116,0.8570680272906905,2.1972245773362196,3.590778498468914,0.8570680272906905,0.4423072580088116,2.1972245773362196,-0.11375253952545754,0.183206106870229,0.5596367876165474,0.3794031024352365,0.6413460160259661,-0.12285797115076341,-0.9091962359351186,0.08452968014859272,0.5596367876165474,0.3794031024352365,-0.12285797115076341,-0.9091962359351186,0.08452968014859272,0.6413460160259661,0
