startstation_name,total_trips,avg_daily_trips,peak_hour_departure_ratio,weekend_usage_ratio,id,latitude,longitude,nbDocks,early_peak_zero_days_ratio,spatial_density_index,turnover_rate
"New Spring Gardens Walk, Vauxhall",4892,13.366120218579235,0.4590976698066435,0.237729300941993,BikePoints_813,51.487807,-0.122759,37.0,0.2748091603053435,7,0.3612464923940334
"Newby Place, Poplar",3109,8.494535519125684,0.4288561179752889,0.3084894380231168,BikePoints_530,51.508896,-0.012413,18.0,0.2557251908396946,3,0.4719186399514268
"Newgate Street , St. Paul's",17178,46.9344262295082,0.5511104783599089,0.112756264236902,BikePoints_71,51.515768,-0.099894,35.0,0.232824427480916,11,1.340983606557377
"Newton Street, Covent Garden",6841,18.69125683060109,0.3998248686514886,0.153415061295972,BikePoints_751,51.516128,-0.120909,24.0,0.4045801526717557,15,0.7788023679417121
"Normand Park, West Kensington",14139,38.631147540983605,0.4812537882067711,0.252056455104338,BikePoints_626,51.484386,-0.204815,24.0,0.1679389312977099,2,1.6096311475409837
"Normandy Road, Stockwell",10239,27.975409836065573,0.5631255275533582,0.2490051850958639,BikePoints_828,51.473874,-0.11258,32.0,0.1717557251908397,1,0.8742315573770492
"North Audley Street, Mayfair",11583,31.64754098360656,0.4026427869389538,0.2899421207819155,BikePoints_180,51.512911,-0.153645,17.0,0.3778625954198473,11,1.8616200578592093
"North Wharf Road, Paddington",9666,26.40983606557377,0.5539893960946592,0.1648777964567438,BikePoints_279,51.518623,-0.176603,23.0,0.2022900763358778,7,1.1482537419814682
"Northdown Street, King's Cross",5981,16.34153005464481,0.4690849134377576,0.2089859851607584,BikePoints_593,51.531066,-0.11934,21.0,0.2061068702290076,9,0.778168097840229
"Northfields, Wandsworth",2132,5.825136612021858,0.4597238204833141,0.3325661680092059,BikePoints_688,51.460951,-0.200667,28.0,0.3473282442748092,4,0.2080405932864949
"Northington Street , Holborn",12906,35.26229508196721,0.4979734187953624,0.1691959656895089,BikePoints_22,51.522264,-0.114079,19.0,0.1717557251908397,8,1.8559102674719583
"Northumberland Avenue, Strand",9411,25.71311475409836,0.4784119770084213,0.2415452479615024,BikePoints_354,51.506767,-0.123702,37.0,0.2137404580152671,7,0.6949490474080637
"Norton Folgate, Liverpool Street",10691,29.2103825136612,0.5104348839920718,0.1871283665617348,BikePoints_122,51.521113,-0.078869,23.0,0.2061068702290076,13,1.270016631028748
"Notting Hill Gate Station, Notting Hill",18754,51.240437158469945,0.4132038834951456,0.2710679611650485,BikePoints_225,51.509353,-0.196422,30.0,0.1755725190839694,4,1.708014571948998
"Nutford Place, Marylebone",5485,14.986338797814208,0.4407616361071932,0.231781852374236,BikePoints_188,51.516517,-0.164393,18.0,0.3893129770992366,7,0.8325743776563449
"Old Brompton Road, South Kensington",12336,33.704918032786885,0.4275200929602014,0.2793647719570059,BikePoints_216,51.490945,-0.18119,30.0,0.1717557251908397,6,1.123497267759563
"Old Ford Road, Bethnal Green",7001,19.128415300546447,0.4373560163033847,0.2984228247386142,BikePoints_485,51.531127,-0.048017,9.0,0.183206106870229,3,2.1253794778384942
"Old Montague Street, Whitechapel",10206,27.885245901639344,0.4230862110601304,0.2489736778555904,BikePoints_537,51.51793,-0.067937,18.0,0.1679389312977099,7,1.5491803278688523
"Old Quebec Street, Marylebone",19067,52.09562841530055,0.4672742336371168,0.2433879293862723,BikePoints_876,51.514577,-0.158264,16.0,0.1717557251908397,7,3.2559767759562845
"Old Street Station, St. Luke's",28665,78.31967213114754,0.4053584610708237,0.2443440878891832,BikePoints_73,51.525615,-0.088532,34.0,0.1717557251908397,5,2.303519768563163
"Ontario Street, Elephant & Castle",10987,30.01912568306011,0.4390463337831758,0.2522492127755286,BikePoints_324,51.49652,-0.101384,15.0,0.1755725190839694,9,2.0012750455373407
"Orbel Street, Battersea",7744,21.15846994535519,0.539158980772237,0.2136939190245427,BikePoints_679,51.474535,-0.17021,26.0,0.1870229007633587,7,0.8137873055905842
"Ormonde Gate, Chelsea",8338,22.781420765027324,0.4931125439624853,0.2529308323563892,BikePoints_747,51.487964,-0.161765,24.0,0.1908396946564885,4,0.9492258652094718
"Orsett Terrace, Bayswater",3388,9.256830601092895,0.5035094200221648,0.2423346878463243,BikePoints_165,51.517932,-0.183716,15.0,0.2137404580152671,6,0.6171220400728596
"Osiers Road, Wandsworth",7752,21.18032786885246,0.583843137254902,0.2144313725490196,BikePoints_685,51.46067,-0.198735,30.0,0.1717557251908397,3,0.7060109289617487
"Ossulston Street, Somers Town",12637,34.52732240437158,0.5147744945567652,0.1476477449455676,BikePoints_797,51.5293,-0.128279,30.0,0.1679389312977099,7,1.150910746812386
"Oxford Road, Putney",2483,6.784153005464481,0.5286525554981931,0.2421270005162622,BikePoints_743,51.460792,-0.212607,29.0,0.2938931297709923,7,0.2339363105332579
"Paddington Green, Paddington",3846,10.508196721311476,0.534808067664281,0.2280416395575797,BikePoints_370,51.520205,-0.174593,20.0,0.1908396946564885,6,0.5254098360655738
"Paddington Street, Marylebone",12836,35.07103825136612,0.4381861575178997,0.2414319809069212,BikePoints_56,51.520583,-0.154701,16.0,0.1908396946564885,10,2.1919398907103824
"Page Street, Westminster",15550,42.486338797814206,0.5432098765432098,0.1521585279547063,BikePoints_558,51.493978,-0.127554,24.0,0.1679389312977099,8,1.770264116575592
"Palace Gardens Terrace, Notting Hill",14584,39.84699453551912,0.431493182573994,0.2692051878949119,BikePoints_333,51.508605,-0.193764,37.0,0.1641221374045801,7,1.0769457982572737
"Palace Gate, Kensington Gardens",21521,58.80054644808743,0.3734757937945189,0.3822286611131232,BikePoints_404,51.502042,-0.1844,13.0,0.1946564885496183,7,4.523118957545187
"Palissy Street, Shoreditch",9804,26.78688524590164,0.4649839148725563,0.2708487998020292,BikePoints_322,51.526293,-0.073955,26.0,0.1641221374045801,7,1.030264817150063
"Pall Mall East, West End",13161,35.959016393442624,0.4242222433640947,0.2739035296356198,BikePoints_233,51.50777,-0.130699,22.0,0.2633587786259542,8,1.634500745156483
"Pancras Road, King's Cross",6158,16.825136612021858,0.4065846886156287,0.2526775089250297,BikePoints_34,51.534123,-0.129386,16.0,0.2213740458015267,5,1.051571038251366
"Panton Street, West End",16946,46.30054644808743,0.342187967674349,0.3082909308590242,BikePoints_83,51.509639,-0.13151,21.0,0.3053435114503817,11,2.2047879260994017
"Park Lane , Hyde Park",22010,60.13661202185792,0.3562741026401661,0.3781667161079798,BikePoints_111,51.510017,-0.157275,28.0,0.3549618320610687,5,2.147736143637783
"Park Lane, Mayfair",6293,17.193989071038253,0.3710267771142361,0.2564053168946253,BikePoints_733,51.505426,-0.150817,18.0,0.4465648854961832,9,0.9552216150576808
"Park Road (Baker Street), The Regent's Park",16498,45.07650273224044,0.4071270168999006,0.2756748489714766,BikePoints_114,51.524517,-0.158963,22.0,0.1717557251908397,6,2.0489319423745656
"Park Street, Bankside",7199,19.669398907103822,0.3625689379114036,0.3026151930261519,BikePoints_10,51.505974,-0.092754,18.0,0.2977099236641221,7,1.0927443837279902
"Parson's Green , Parson's Green",12315,33.64754098360656,0.4106605099377635,0.2690222846817908,BikePoints_596,51.472817,-0.199783,21.0,0.1793893129770992,5,1.6022638563622171
"Parsons Green Station, Parsons Green",13003,35.52732240437158,0.4381748192657966,0.2089005727161768,BikePoints_671,51.475089,-0.201968,56.0,0.1717557251908397,4,0.6344164715066354
"Pembridge Villas, Notting Hill",7897,21.57650273224044,0.4053549190535492,0.2932752179327522,BikePoints_337,51.511084,-0.197524,16.0,0.2175572519083969,6,1.3485314207650274
"Penfold Street, Marylebone",5512,15.060109289617486,0.3875524166850584,0.2805120282498344,BikePoints_402,51.522892,-0.171681,15.0,0.2061068702290076,8,1.004007285974499
"Pennington Street, Wapping",6441,17.598360655737704,0.5190191156593937,0.2311256999420737,BikePoints_490,51.508622,-0.065006,45.0,0.1870229007633587,5,0.3910746812386156
"Penywern Road, Earl's Court",12682,34.650273224043715,0.4253433330086685,0.2732054154085906,BikePoints_37,51.491593,-0.192369,17.0,0.1984732824427481,7,2.0382513661202184
"Percival Street, Finsbury",8447,23.0792349726776,0.4875210319685922,0.2244812114413909,BikePoints_544,51.526153,-0.102208,22.0,0.1679389312977099,10,1.0490561351217091
"Percy Street, Bloomsbury",3278,8.956284153005464,0.410921293471629,0.2181208053691275,BikePoints_88,51.51863,-0.132676,29.0,0.7938931297709924,8,0.3088373845863953
"Peterborough Road, Sands End",3406,9.306010928961747,0.5155301677972153,0.232416993930739,BikePoints_648,51.46904,-0.196274,30.0,0.2480916030534351,4,0.3102003642987249
"Phene Street, Chelsea",10107,27.614754098360656,0.4623996106108542,0.2320515940618155,BikePoints_662,51.484984,-0.167919,24.0,0.1870229007633587,4,1.150614754098361
"Phillimore Gardens, Kensington",13365,36.51639344262295,0.4676732123008522,0.2637087810300111,BikePoints_2,51.499606,-0.197574,37.0,0.1717557251908397,8,0.9869295525033228
"Philpot Street, Whitechapel",11119,30.379781420765028,0.4672104404567699,0.2383904295812942,BikePoints_443,51.515256,-0.058641,30.0,0.1717557251908397,7,1.0126593806921675
"Pindar Street, Liverpool Street",4479,12.237704918032788,0.495385450597177,0.0537459283387622,BikePoints_41,51.520955,-0.083493,24.0,0.5648854961832062,12,0.5099043715846995
"Pitfield Street Central, Hoxton",10272,28.0655737704918,0.4793954422009682,0.2467823828078875,BikePoints_569,51.53213,-0.08299,30.0,0.1641221374045801,8,0.93551912568306
"Pitfield Street North,Hoxton",18413,50.30874316939891,0.5126033999869732,0.2338956555722008,BikePoints_465,51.53558,-0.08249,28.0,0.1641221374045801,5,1.7967408274785324
"Plough Terrace, Clapham Junction",5334,14.57377049180328,0.5104592996816735,0.2564802182810368,BikePoints_734,51.462305,-0.175407,31.0,0.1946564885496183,6,0.4701216287678477
"Podium, Queen Elizabeth Olympic Park",25652,70.08743169398907,0.3726463364715514,0.3452722063037249,BikePoints_789,51.538718,-0.011889,40.0,0.2022900763358778,0,1.7521857923497268
"Pont Street, Knightsbridge",11284,30.83060109289617,0.4563244779709194,0.2225866404285558,BikePoints_143,51.496886,-0.161203,24.0,0.183206106870229,5,1.2846083788706737
"Porchester Place, Paddington",16028,43.79234972677595,0.4392796675388641,0.2766661536093581,BikePoints_169,51.514746,-0.165164,18.0,0.1679389312977099,5,2.43290831815422
"Portland Place, Marylebone",11375,31.0792349726776,0.4660246120920278,0.1479935794542536,BikePoints_184,51.520715,-0.145211,34.0,0.1870229007633587,7,0.9140951462552236
"Portman Square, Marylebone",9221,25.193989071038253,0.4932245575221239,0.2146017699115044,BikePoints_514,51.516204,-0.155525,17.0,0.3549618320610687,9,1.4819993571198973
"Portugal Street, Holborn",6779,18.52185792349727,0.5200896706328677,0.167442662528022,BikePoints_147,51.514943,-0.116146,16.0,0.8053435114503816,15,1.1576161202185793
"Pott Street, Bethnal Green",11067,30.237704918032787,0.4038082731451083,0.2887940468373823,BikePoints_479,51.527152,-0.058005,20.0,0.1679389312977099,5,1.5118852459016394
"Poured Lines, Bankside",7088,19.36612021857924,0.4295912903801535,0.2309477065857576,BikePoints_230,51.506692,-0.103137,31.0,0.2022900763358778,11,0.62471355543804
"Preston's Road, Cubitt Town",4534,12.387978142076502,0.4649699742636545,0.2982556476980268,BikePoints_563,51.499286,-0.009152,26.0,0.2137404580152671,2,0.4764606977721731
"Prince Albert Road, The Regent's Park",11181,30.549180327868854,0.4407032866007814,0.3549758676166398,BikePoints_329,51.535892,-0.160854,24.0,0.1755725190839694,1,1.2728825136612023
"Prince Consort Road, Knightsbridge",11102,30.33333333333333,0.4560864498357876,0.2303210085814175,BikePoints_373,51.499806,-0.176415,18.0,0.4809160305343511,8,1.685185185185185
"Prince of Wales Drive, Battersea Park",7426,20.2896174863388,0.4950478428739298,0.245593419506463,BikePoints_756,51.475153,-0.159169,21.0,0.1908396946564885,4,0.9661722612542284
"Princedale Road , Holland Park",6314,17.25136612021858,0.4504628717746701,0.2769351979515462,BikePoints_611,51.506465,-0.208486,20.0,0.1984732824427481,4,0.862568306010929
"Princes Square, Bayswater",6268,17.12568306010929,0.5165013160558818,0.2462036849564689,BikePoints_261,51.513489,-0.191351,16.0,0.183206106870229,6,1.0703551912568303
"Pritchard's Road, Bethnal Green",8774,23.97267759562841,0.4730045335897788,0.2236570957549113,BikePoints_867,51.532091,-0.061419,30.0,0.4236641221374045,5,0.7990892531876137
"Putney Bridge Road, East Putney",3459,9.450819672131148,0.5247349823321554,0.262190812720848,BikePoints_728,51.461999,-0.20624,29.0,0.1984732824427481,4,0.3258903335217637
"Putney Bridge Station, Fulham",5911,16.150273224043715,0.4732669241715795,0.2892864403334011,BikePoints_607,51.468814,-0.210279,21.0,0.2137404580152671,4,0.7690606297163673
"Putney Pier, Wandsworth",9189,25.10655737704918,0.4729367631296892,0.307609860664523,BikePoints_302,51.466907,-0.216573,28.0,0.1755725190839694,3,0.8966627634660422
"Putney Rail Station, Putney",4010,10.956284153005464,0.4619883040935672,0.2687134502923977,BikePoints_694,51.460717,-0.216526,20.0,0.2022900763358778,6,0.5478142076502732
"Queen Mary's, Mile End",14212,38.830601092896174,0.3891436671391645,0.183607104144084,BikePoints_491,51.522507,-0.041378,45.0,0.1793893129770992,3,0.8629022465088039
"Queen Mother Sports Centre, Victoria",12994,35.50273224043716,0.4212319046267386,0.2395685495316491,BikePoints_320,51.493573,-0.139956,26.0,0.1755725190839694,12,1.3654897015552754
"Queen Street 1, Bank",22972,62.76502732240437,0.6025523170929541,0.1226409992970313,BikePoints_101,51.511553,-0.09294,22.0,0.183206106870229,6,2.852955787382017
"Queen Street 2, Bank",24562,67.10928961748634,0.5390382885134459,0.1560531840447865,BikePoints_579,51.511246,-0.093051,36.0,0.1946564885496183,6,1.864146933819065
"Queen Victoria Street, St. Paul's",11962,32.68306010928962,0.5030183180682765,0.1566402997502081,BikePoints_136,51.511961,-0.097441,32.0,0.3091603053435114,7,1.0213456284153006
"Queen's Circus, Battersea Park",14883,40.66393442622951,0.4617351286858701,0.3127663200954491,BikePoints_625,51.477619,-0.149551,28.0,0.1793893129770992,3,1.4522833723653397
"Queen's Gate (Central), South Kensington",10412,28.44808743169399,0.4262089416058394,0.1859032846715328,BikePoints_231,51.493967,-0.178732,31.0,0.183206106870229,11,0.917680239732064
"Queen's Gate (North), Kensington",11292,30.852459016393443,0.5486097016440025,0.1654150598741627,BikePoints_266,51.501026,-0.180246,41.0,0.2938931297709923,8,0.7524990003998401
"Queen's Gate (South), South Kensington",11509,31.44535519125683,0.4070536370315944,0.2603127952136034,BikePoints_187,51.492479,-0.178433,25.0,0.1755725190839694,7,1.2578142076502732
"Queen's Gate, Kensington Gardens",20172,55.114754098360656,0.375057463715768,0.3729559335391081,BikePoints_350,51.501715,-0.179854,21.0,0.2137404580152671,7,2.624512099921936
"Queensbridge Road, Haggerston",6649,18.166666666666668,0.453007173073386,0.2869229354423395,BikePoints_536,51.53385,-0.06992,35.0,0.1908396946564885,4,0.5190476190476191
"Queensdale Road, Shepherd's Bush",3587,9.800546448087433,0.4201083276912661,0.2755585646580907,BikePoints_736,51.50659,-0.216104,28.0,0.2099236641221374,6,0.3500195160031226
"Queensway, Kensington Gardens",18292,49.978142076502735,0.4089052561098091,0.2989621694007365,BikePoints_224,51.51031,-0.187402,17.0,0.1679389312977099,4,2.939890710382514
"Rainville Road, Hammersmith",6359,17.37431693989071,0.5032032615026208,0.2595612502426713,BikePoints_644,51.483732,-0.223852,36.0,0.183206106870229,2,0.4826199149969642
"Ram Street, Wandsworth",12217,33.37978142076503,0.4366354759967453,0.2656631407648495,BikePoints_766,51.457529,-0.192165,25.0,0.1793893129770992,4,1.335191256830601
"Rampayne Street, Pimlico",12951,35.385245901639344,0.4692118226600985,0.2501894657067071,BikePoints_190,51.489975,-0.132845,21.0,0.1679389312977099,6,1.6850117096018735
"Ranelagh Gardens, Fulham",4207,11.494535519125684,0.4126360338573156,0.3092503022974607,BikePoints_765,51.467601,-0.206827,39.0,0.2595419847328244,3,0.2947316799775816
"Rathbone Street, Fitzrovia",7851,21.450819672131143,0.4304071837745781,0.1734014553336429,BikePoints_306,51.518162,-0.135025,16.0,0.1870229007633587,11,1.3406762295081964
"Ravenscourt Park Station, Hammersmith",10763,29.407103825136613,0.4319540499355292,0.2778103387645059,BikePoints_668,51.494223,-0.236769,26.0,0.1870229007633587,0,1.1310424548129467
"Reardon Street, Wapping",9049,24.724043715847,0.5201903467029232,0.2841604350781781,BikePoints_488,51.506946,-0.058681,22.0,0.1641221374045801,5,1.1238201689021363
"Rectory Square, Stepney",6677,18.243169398907103,0.4953340798805524,0.2676371780515117,BikePoints_561,51.518369,-0.043371,22.0,0.183206106870229,5,0.8292349726775956
"Red Lion Square, Holborn",6646,18.15846994535519,0.4915099507029395,0.1467956910717546,BikePoints_23,51.519435,-0.119123,16.0,0.2557251908396946,10,1.1349043715846994
"Red Lion Street, Holborn",15189,41.5,0.5428274926159495,0.1266065298954258,BikePoints_436,51.51824,-0.11655,36.0,0.2137404580152671,13,1.1527777777777777
"Regency Street, Westminster",11767,32.150273224043715,0.4712703178382855,0.2365669323946578,BikePoints_267,51.49206,-0.132224,22.0,0.1755725190839694,11,1.4613760556383506
"Regent's Row , Haggerston",23337,63.76229508196721,0.4309353677537205,0.355181862139365,BikePoints_553,51.535678,-0.062546,24.0,0.1679389312977099,4,2.656762295081967
"Richmond Way, Shepherd's Bush",8783,23.99726775956284,0.5356697603546198,0.2417232303643164,BikePoints_647,51.500353,-0.217515,27.0,0.1679389312977099,6,0.8887876947986236
"Rifle Place, Avondale",3685,10.068306010928962,0.5308089500860586,0.2189328743545611,BikePoints_771,51.509224,-0.216016,21.0,0.1946564885496183,7,0.4794431433775696
"Risinghill Street, Angel",4893,13.368852459016392,0.4412722263961933,0.2687202604557976,BikePoints_872,51.533319,-0.111781,25.0,0.2099236641221374,8,0.5347540983606557
"River Street , Clerkenwell",7171,19.592896174863387,0.5004223686433519,0.2586585571887143,BikePoints_1,51.529163,-0.10997,19.0,0.1793893129770992,8,1.0312050618349151
"Riverlight North, Nine Elms",13827,37.778688524590166,0.5145992020311934,0.2580703663402249,BikePoints_183,51.482362,-0.136123,24.0,0.1755725190839694,2,1.5741120218579236
"Riverlight South, Nine Elms",10649,29.095628415300546,0.4977678571428571,0.2801926691729323,BikePoints_817,51.481335,-0.138212,26.0,0.1908396946564885,3,1.1190626313577132
"Rochester Row, Westminster",7895,21.57103825136612,0.5086396481306943,0.1852026390197926,BikePoints_118,51.495827,-0.135478,13.0,0.1793893129770992,13,1.6593106347204707
"Rodney Road , Walworth",7704,21.049180327868854,0.484360038301947,0.2863070539419087,BikePoints_223,51.491484,-0.09022,24.0,0.1641221374045801,4,0.8770491803278689
"Roscoe Street, St. Luke's",8368,22.863387978142075,0.4645543981481481,0.2248263888888889,BikePoints_52,51.522954,-0.094934,18.0,0.1870229007633587,8,1.270188221007893
"Rotherhithe Roundabout, Rotherhithe",8654,23.6448087431694,0.4878224528029976,0.3272805879809771,BikePoints_411,51.499169,-0.055846,19.0,0.1793893129770992,1,1.2444636180615474
"Royal Avenue 1, Chelsea",5196,14.19672131147541,0.4194995278564684,0.2913125590179414,BikePoints_250,51.489932,-0.162727,10.0,0.3167938931297709,6,1.4196721311475409
"Royal Avenue 2, Chelsea",9140,24.97267759562841,0.4037072372904456,0.2690472945345509,BikePoints_280,51.490083,-0.162418,10.0,0.2213740458015267,6,2.497267759562841
"Royal College Street, Camden Town",10259,28.030054644808743,0.4266028926090423,0.1912082906274911,BikePoints_362,51.536264,-0.133952,57.0,0.1679389312977099,4,0.4917553446457674
"Royal London Hospital, Whitechapel",25815,70.5327868852459,0.4015532863512153,0.2134809914185723,BikePoints_282,51.518675,-0.06111,42.0,0.1679389312977099,5,1.6793520686963308
"Russell Gardens, Olympia",5824,15.912568306010929,0.4991107158737216,0.2363272565584704,BikePoints_515,51.500088,-0.211316,24.0,0.1870229007633587,5,0.663023679417122
"Russell Square Station, Bloomsbury",12906,35.26229508196721,0.4131742153730501,0.2456305205788385,BikePoints_77,51.523418,-0.124121,26.0,0.183206106870229,8,1.3562421185372004
"Sackville Street, Mayfair",13179,36.00819672131148,0.4746870913506445,0.2628432654586213,BikePoints_318,51.510048,-0.138846,18.0,0.4541984732824427,9,2.000455373406193
"Sadlers Sports Centre, Finsbury",10591,28.93715846994536,0.5049338416685355,0.173917918815878,BikePoints_78,51.524868,-0.099489,17.0,0.183206106870229,9,1.702185792349727
"Sail Street, Vauxhall",8013,21.89344262295082,0.4727520435967302,0.2113230396609143,BikePoints_441,51.495656,-0.114605,24.0,0.1679389312977099,7,0.912226775956284
"Salmon Lane, Limehouse",11546,31.54644808743169,0.4985416441611753,0.3034460408339635,BikePoints_542,51.514115,-0.033828,33.0,0.1679389312977099,4,0.9559529723464149
"Saltoun Road, Brixton",9201,25.139344262295083,0.4810483870967741,0.3118279569892473,BikePoints_833,51.460232,-0.115375,42.0,0.1717557251908397,1,0.5985558157689306
"Sancroft Street, Vauxhall",5941,16.23224043715847,0.4816753926701571,0.2686910994764397,BikePoints_86,51.489479,-0.115156,24.0,0.1717557251908397,6,0.6763433515482696
"Sandilands Road, Walham Green",9685,26.461748633879782,0.5547454431175362,0.2116907605279698,BikePoints_769,51.473611,-0.191803,21.0,0.1755725190839694,4,1.2600832682799896
"Santos Road, Wandsworth",2352,6.426229508196721,0.5869565217391305,0.2717391304347826,BikePoints_767,51.457059,-0.200806,30.0,0.2213740458015267,4,0.214207650273224
"Sardinia Street, Holborn",7980,21.80327868852459,0.4903765690376569,0.1329149232914923,BikePoints_372,51.515208,-0.117863,24.0,0.7366412213740458,18,0.9084699453551912
"Saunders Ness Road, Cubitt Town",7110,19.42622950819672,0.3906395674063024,0.4488159612157374,BikePoints_481,51.487129,-0.009001,35.0,0.2099236641221374,1,0.5550351288056206
"Scala Street, Fitzrovia",9235,25.23224043715847,0.4942028985507246,0.1187088274044795,BikePoints_13,51.519914,-0.136039,21.0,0.1984732824427481,9,1.201535258912308
"Sea Containers, South Bank",13556,37.03825136612022,0.5482699119062755,0.1748251748251748,BikePoints_839,51.508033,-0.106823,30.0,0.183206106870229,8,1.234608378870674
"Sedding Street, Sloane Square",16496,45.07103825136612,0.4849198175665735,0.2404737384140061,BikePoints_5,51.49313,-0.156876,27.0,0.1870229007633587,4,1.66929771301356
"Selby Street, Whitechapel",8135,22.22677595628416,0.3663936912344556,0.2497725204731574,BikePoints_565,51.521905,-0.063386,17.0,0.183206106870229,5,1.307457409193186
"Serpentine Car Park, Hyde Park",28660,78.30601092896175,0.3791208791208791,0.3883091698217749,BikePoints_300,51.505014,-0.17306,18.0,0.1755725190839694,1,4.350333940497875
"Seville Street, Knightsbridge",12966,35.42622950819672,0.4321452719018642,0.2809813580604656,BikePoints_166,51.501855,-0.159237,27.0,0.2061068702290076,5,1.3120825743776563
"Seymour Place, Marylebone",11862,32.40983606557377,0.4832596336070752,0.2174141924615708,BikePoints_605,51.520331,-0.163667,29.0,0.1717557251908397,9,1.1175805539853023
"Shadwell Station, Shadwell",12657,34.58196721311475,0.4903271548668084,0.2816773017319963,BikePoints_449,51.511088,-0.057159,35.0,0.1679389312977099,7,0.9880562060889928
"Sheepcote Lane, Battersea",7248,19.80327868852459,0.4827065144392209,0.2133982538616521,BikePoints_632,51.470538,-0.163041,28.0,0.1793893129770992,3,0.7072599531615925
"Shepherd's Bush Road North, Shepherd's Bush",8644,23.61748633879781,0.4824766355140187,0.2416764018691588,BikePoints_667,51.501594,-0.222293,34.0,0.1946564885496183,3,0.6946319511411121
"Shoreditch Court, Haggerston",7918,21.633879781420767,0.5533690176322418,0.2333123425692695,BikePoints_698,51.539083,-0.070329,35.0,0.2022900763358778,4,0.6181108508977362
"Shoreditch High Street, Shoreditch",19192,52.43715846994535,0.4004231854321621,0.2685945114131828,BikePoints_39,51.526377,-0.07813,41.0,0.1755725190839694,7,1.2789550846328137
"Shoreditch Park, Hoxton",13417,36.65846994535519,0.5164865871833085,0.2557749627421758,BikePoints_253,51.534042,-0.086379,30.0,0.1679389312977099,5,1.2219489981785066
"Shouldham Street, Marylebone",8993,24.57103825136612,0.5093647675180092,0.2335297969875573,BikePoints_396,51.51809,-0.163609,16.0,0.1793893129770992,9,1.5356898907103824
"Sidney Road, Stockwell",6733,18.396174863387976,0.5534140969162996,0.2551395007342144,BikePoints_830,51.469202,-0.119022,27.0,0.1717557251908397,3,0.6813398097551102
"Silverthorne Road, Battersea",8054,22.00546448087432,0.5357684146711125,0.2167323431342831,BikePoints_640,51.472865,-0.148059,28.0,0.1679389312977099,3,0.7859094457455115
"Simpson Street, Clapham Junction",12825,35.040983606557376,0.4929739030685403,0.2535130484657298,BikePoints_653,51.470847,-0.170703,25.0,0.1641221374045801,5,1.401639344262295
"Sirdar Road, Avondale",1776,4.852459016393443,0.3881944444444444,0.2395833333333333,BikePoints_740,51.510928,-0.214594,26.0,0.4083969465648855,7,0.1866330390920554
"Sloane Avenue, Knightsbridge",11851,32.37978142076503,0.4599695585996955,0.2266869609335362,BikePoints_163,51.493184,-0.167894,27.0,0.1717557251908397,7,1.199251163732038
"Smith Square, Westminster",10740,29.34426229508197,0.5343236551879361,0.1330182309250506,BikePoints_281,51.495805,-0.127575,18.0,0.1793893129770992,8,1.6302367941712204
"Smugglers Way, Wandsworth",6664,18.207650273224044,0.5404144110509613,0.2568601829382116,BikePoints_665,51.461083,-0.191722,22.0,0.1908396946564885,4,0.8276204669647292
"Snow Hill, Farringdon",9277,25.346994535519126,0.612553830092653,0.0554613075818869,BikePoints_393,51.517334,-0.103604,15.0,0.2099236641221374,9,1.689799635701275
"Snowsfields, London Bridge",15006,41.0,0.4519977122313914,0.2086771795081297,BikePoints_706,51.502153,-0.083632,31.0,0.1908396946564885,6,1.3225806451612905
"Soho Square , Soho",28903,78.96994535519126,0.4034029254741959,0.2224922956725552,BikePoints_109,51.515631,-0.132328,57.0,0.1984732824427481,10,1.385437637810373
"Somerset House, Strand",11504,31.43169398907104,0.3296690843155032,0.313236627379873,BikePoints_564,51.509943,-0.117619,41.0,0.4618320610687023,11,0.7666266826602692
"Sopwith Way, Battersea Park",12027,32.86065573770492,0.4380200105318588,0.3177461822011585,BikePoints_800,51.481121,-0.149035,30.0,0.1793893129770992,3,1.095355191256831
"South Audley Street, Mayfair",5727,15.647540983606556,0.4239662072032014,0.1987550022232103,BikePoints_289,51.50923,-0.151289,15.0,0.6526717557251909,10,1.0431693989071038
"South Bermondsey Station, Bermondsey",4721,12.898907103825136,0.5028089887640449,0.2547752808988764,BikePoints_847,51.488067,-0.057774,24.0,0.3206106870229007,0,0.5374544626593807
"South Kensington Station, South Kensington",20383,55.69125683060109,0.4295866398199692,0.2440483240554305,BikePoints_356,51.494412,-0.173881,15.0,0.1755725190839694,9,3.712750455373406
"South Lambeth Road, Vauxhall",15555,42.5,0.4497724062156647,0.2574948987600062,BikePoints_600,51.481747,-0.124642,21.0,0.1641221374045801,3,2.023809523809524
"South Parade, Chelsea",7627,20.83879781420765,0.432629741310903,0.2018727186160926,BikePoints_430,51.48902,-0.17524,18.0,0.2404580152671755,7,1.1577109896782027
"South Park, Sands End",7213,19.707650273224044,0.5136037389417459,0.1957936905358037,BikePoints_636,51.467064,-0.193502,28.0,0.1946564885496183,3,0.7038446526151444
"South Quay East, Canary Wharf",1734,4.737704918032787,0.3496124031007752,0.3891472868217054,BikePoints_494,51.50196,-0.016251,36.0,0.9541984732824428,5,0.1316029143897996
"South Wharf Road, Paddington",11137,30.42896174863388,0.6322202166064982,0.1180054151624548,BikePoints_186,51.517335,-0.17581,16.0,0.1717557251908397,6,1.9018101092896176
